file,artist,title,lyrics
What?  I got a wiping problem. I
stick these little pieces of paper
over my brown-eye, and bam--no shit
stains in my undies.
(unbuttoning pants)
You don't believe me? Lemme show
you.

Jay drops his pants and leans against the wall, looking back
over his shoulder.

JAY
Just spread my cheeks a little and
you can see the fucking stink nuggets--

COP
Pull up your pants up sir, Now!

Jay bends down to pull up his pants and FARTS. Silent Bob
cracks up. The Cop grabs them both, leading them toward the
car.

COP
Let's take a ride down to the station.

JAY
What? It's suddenly a crime to fart,
motherfucker?!

EXT. BRODIE BRUCE'S SECRET STASH COMIC BOOK STORE--DAY

An ESTABLISHING SHOT of Brodie's store in the heart of Red
Bank.

BRODIE (O.S.)
No fucking way!

WE GO TIGHT on the huge, cartoon sign of BRODIE outside to--

INT. BRODIE BRUCE'S SECRET STASH COMIC BOOK STORE--LATER

BRODIE himself, holding a stack of comics in one hand and a
Dixie cup in the other, Jay and Silent Bob follow him as he
puts new books in the racks.

BRODIE
Dante and Randal slapped you with a
restraining order?!

JAY
Judge said if we go within a hundred
feet of the stores, we get thrown
into County.

BRODIE
So you gonna abide by the court's
ruling or you gonna go Bandit--
Reynolds style?

JAY
Fuck yeah! You know what they make
you do in county? Toss the fucking
salad! I don't like this fuck's
asshole; I'm gonna do it for some
stranger?

BRODIE
I guess if you really wanted to hang
out in from of a convenience store,
you could just buy your own now--
what with all that money you guys
made.

JAY
Hell yeah, bitch.
(beat)
Wait a second--what money?

BRODIE
The money from the movie, dumb-ass.

JAY
What the fuck are you babbling about?

BRODIE
(pulling a bagged-and-
boarded issue down
from the wall)
The Bluntman and Chronic movie.
(dawns on him)
Oh my God--don't tell me you have no
idea there's a movie being made of
the comic you two were the basis
for.

JAY
What?! Since when?

BRODIE
Goddamit, man--
(taps his wrist)
Here's the pulse, alright. And here's
your finger--
(shoves his hand down
the back of his pants)
--far from the pulse, jammed straight
up your ass.
(extracts hand and
extends it to Jay)
Say--would you like a chocolate
covered pretzel?

Brodie leads them back to the counter.

BRODIE
You see, kids, if you read Wizard,
you'd know it's the top story this
month.  Check it out.

Brodie hands Jay and Silent Bob a copy of Wizard, opened to
the headline: Snootchie Bootchies! Bluntman and Chronic Get
Big Screen Treatment!  There are pictures of HOLDEN MCNEIL
AND BANKY EDWARDS, as well as drawings of Bluntman and
Chronic.

JAY
When the fuck did this happen?!

BRODIE
Well, after X-Men hit at the box
office, all the studios started buying
up every comic property they could
get their hands on. Miramax optioned
Bluntman and Chronic.

JAY
Miramax? I thought they only made
classy flicks like The Piano and The
Crying Game?

BRODIE
Yeah, well once they made She's All
That, everything went to hell. So
you're saying you haven't gotten a
cut of the movie? Didn't Holden McNeil
and Banky Edwards used to pay you
likeness rights for the comic book?

JAY
We haven't seen a fucking dime for
no movie!

BRODIE
Well boys, I'm no lawyer, but I think
Holden and Banky owe you some of the
proverbial phat cash. I mean they're
making a movie based on characters
that are based on you and Quiet
Robert.

JAY
It ain't me and Quiet Robert. It's a
pair of stupid-ass superheroes that
run around saying ""Snitchy-Nitchies""
or something.

BRODIE
I believe it ""Snootchie Boochies.""
Regardless--you're getting screwed.
If I was you guys, I'd confront Holden
McNeil and ask him for my movie check.

JAY
Shit yeah. We gotsa get paid.

BRODIE
And on that note, we cue the music.

Jay lays down a House bass beat. Brodie complements it with
his own beat.

EXT. POTZER'S INC--DAY

Jay and Silent Bob mosey past the front door of the building
and knock.

INT. POTZER'S INC--DAY

Holden McNeil, opens the door and smiles.

HOLDEN
Well! I have been waiting years to
do this.
(smiles)
Look at these morose motherfuckers
right here. Smells like someone shit
in their cereal. Bunngg!

Jay and Silent Bob enter. Holden closes the door, following
them.

JAY
What the fuck took you so long
answering your damn door? You trying
to talk another girlfriend of yours
into some of that gay-ass three-way
action with your buddy?

HOLDEN
No, I was just showering your mother's
stink off me after I gave her a quick
jump and sent her home. But now that
you mention it--
(to Bob)
Thanks, you know. You could've made
the moral of that story you told me
a bit more clear.

Silent Bob shrugs.

HOLDEN
So what brings you two dirt merchants
to my neck of the woods?

JAY
Oh, I'll tell you what our necks are
doing in your woods--

Silent Bob holds up the Wizard article.

JAY
Where's our motherfucking movie check?

HOLDEN
You heard about that too, Hunh? Well,
I've got nothing to do with it. That's
Banky's deal. He owns the property
now. I signed my half of the Bluntman
and Chronic right over to him years
ago.

JAY
Why the fuck would you do a thing
like that?

HOLDEN
Because I'm almost thirty, for God's
sake--why on earth would I want to
keep writing about characters whose
central preoccupations are weed and
dick and fart jokes? You gotta grow,
man. Don't you ever want more for
yourself?
(off Silent Bob)
I know this poor, hapless sonovabitch
does. I look in his doe eyes and I
see a man crying out, ""When, Lord?
When the fuck can your servant ditch
this foul-mouthed little chucklehead
to whom I am a constant victim of
his folly, and who bombards me and
those around us with grade-A
foolishness that prevents me from
even getting to kiss a girl? Fuck!
When?!

Silent Bob nod like he's finally understood. Jay looks at
him, hurt, and Bob tried to downplay the comment's truth.

JAY
I'm the chucklehead? Fuck you--you're
the dumb-ass who gave away his comic,
and now you ain't got no fat movie
check neither.

HOLDEN
When you're right, you're right. I
wish I'd broken off a little piece
for myself. Because if the buzz is
any indication, the movie's gonna
make some huge bank.

JAY
What buzz?

HOLDEN
The Internet buzz.

JAY
What the fuck is the Internet?

INT. OFFICE OF POTZER'S INC--LATER

Holden's at a computer terminal. Jay and Silent bob look
over his shoulder.

HOLDEN
The Internet is a communication device
that allows people the world over to
bitch about movies and share
pornography with one another.
(off monitor)
Here's what we're looking for: ""Movie
PoopShoot.com""

JAY
(to Bob)
""PoopChute."" Yeaaahhh.

HOLDEN
This is a site full of militant movie
buffs: sad bastards who live in their
parents' basements, downloading
scripts and trading what they believe
to be inside info about movies and
actors they despise yet can't stop
discussing. This is where you go if
you wanna hear frustrated would-be
filmmakers mouth off with their two-
bit, arm-chair-director's opinions
on how they all could've made a better
Episode One.

On the computer monitor, we see the site mainpage load up.
Holden begins navigating the site.

HOLDEN
Here. This is about the Bluntman
movie.
(reading)
""Inside sources tell me Miramax is
starting production this Friday on
their adaptation of underground comic
fave Bluntman and Chronic.""

JAY
Friday?! Shit. Does it say who's
playing us in the movie?

HOLDEN
No, but if it's Miramax, I'm sure
it'll be Ben Affleck and Matt Damon.
They put'em in a bunch of movies.

JAY
Who?

HOLDEN
You know--the guys from Good Will
Hunting.

JAY
You mean the fucking movie with Mork
from Ork in it?

HOLDEN
Yeah, I'm not too big a fan either.
Though Affleck was the bomb in
Phantoms.

JAY
Word, bitch. Phantoms like a
motherfucker.

Holden and Jay slap hands. Holden points at the monitor again.

HOLDEN
Now down here is where you can gauge
the buzz. This is the Shoot Back
area. It's where people who read the
news get to chime in with their two
cents. Here's what a guy who goes by
the chick-magnet Net handle of ""Wampa-
One"" thinks about Bluntman and
Chronic.
(reading)
""Bluntman and Chronic and their stupid
alter egos Jay and Silent Bob only
work in small doses, if at all. They
don't deserve their own movie.""
(to Jay)
He's got a point.

JAY
Fuck him. What's the next one say?

HOLDEN
(reading)
""Bluntman and Chronic is the worst
comic I ever read. Jay and Silent
Bob are stupid characters. A couple
of stoners who spout dumb-ass
catchphrases like a third-rate Cheech
and Chong or Bill and Ted. Fuck Jay
and Silent Bob. Fuck them up their
stupid asses.""

JAY
Who the fuck said that shit?!

HOLDEN
A guy who calls himself ""Magnolia-
Fan.""  Check out what the guy after
him said: ""Jay and Silent Bob are
terrible, one-note jokes that only
stoners laugh at.  They're fucking
clown shoes. If they were real, I'd
beat the shit out of them for being
so stupid. I can't believe Miramax
would have anything to so with this
shit. I, for one, will be boycotting
this movie. Who's with me?""
(leans back)
And then there are about fifty more
posts from people who agree to join
Spartacus-here's boycott of the flick.

JAY
(grimly)
I'm gonna kill all these fucks--

HOLDEN
Ah, let it go. Number one, they're a
bunch of jealous little dicks who
use the anonymity of the Net to insult
people who're doing what they wish
they were doing, and number two,
they're not really talking about you
guys--they talking about Bluntman
and Chronic.

JAY
But they said Jay and Silent Bob!
They used our real names. It doesn't
matter that there's a comic book
version of us and a real version,
'cause nobody knows we're real in
real life.

HOLDEN
Really.

JAY
Yeah! And all these people who read
that shit think the real Jay and
Silent Bob are a couple of faggots
'cause of that all these dicks are
writing about the comic book Jay and
Silent Bob! And maybe one night, me
and Lunchbox'll be macking some bitch,
and she'll be like ""Oooo! I want to
suck youse guys dicks off. What's
your names?""  And I'll be like, ""Jay
and Silent Bob."" And she'll be like,
""Oh--I read on the Internet that
youse guys were little fucking
jerkoffs.""  And then she goes and
sucks two other guys's dicks off
instead! Well fuck that!  We gotta
put a stop to these hateful sonsa-
bitches before they ruin our good
names!

HOLDEN
First off, I don't know how good
your names really are. Secondly,
there's not much you can do about
stopping this bile. The Internet's
given everyone in America a voice,
and everyone in American has chosen
to use that voice to bitch about
movies. As long as there's a Bluntman
and Chronic movie, the Net-nerds are
gonna have something negative to say
about it.  Jay steams, thinking.
Then, a light dawns on him.

JAY
But wait a second--if there wasn't a
Bluntman and Chronic movie, then no
one would be saying shit about Jay
and Silent Bob, right?

HOLDEN
They're not saying anything about
you now--they're talking about
fictional characters!

JAY
(oblivious to Holden;
to Bob)
So all we gotta do is stop 'em from
making the movie!

HOLDEN
Yeah, and kiss-off the hundreds of
thousands of dollars in royalties
you're due in the process. Are you
fucking retarded? Look, I'm probably
not alone in the opinion that this
flick is the worst idea since Greedo
shooting first. I mean, a Jay and
Silent Bob movie? Who would pay to
see that?

Holden, Jay and Silent Bob pause and look at the camera for
a beat. Then--

HOLDEN
But since it is happening, you might
as well just ignore the idiots on
the Internet, go find Banky, and get
your ""motherfucking movie check."" As
you so succinctly put it. That's
what's important here.

JAY
No, Holden McNeil--what's important
here is that there's a bunch of
motherfuckers we don't even know
calling us assholes on the Internet
to a bunch of teenagers and guys who
can't even get laid. Putting a stop
to that is the most important thing
we could ever do.
(off monitor)
When did it say they're making that
movie?

HOLDEN
They start this Friday.

JAY
So if today's Tuesday, that gives us--
(counts)
Eight days.

HOLDEN
It's more like three days.

JAY
Right. Three days to stop that stupid
fucking movie from getting made!
C'mon, Silent Bob--

Jay and Bob stand and look at each other, filled with purpose.

JAY
We're going to Hollywood.

They stride off. Holden shakes his head.

HOLDEN
Now that's what I call the Blunt
leading the Blunt.

EXT. BUS STATION--DAY

Jay and Silent Bob approach a bus that's labeled ""Los
Angeles."" They nod at each other and then climb aboard. After
a beat, they re-emerge.

JAY
Tickets? Since when did they start
charging for the bus?

They head toward the depot.

JAY
Didn't we used to ride that shit to
school every day for free?

EXT. HIGHWAY--DAY

The bus roars past a sign that read: Leaving New Jersey.

INT. BUS--SAME

Jay makes his way up to the DRIVER.

JAY
We in Hollywood yet?

DRIVER
It's a three--day ride to Los Angeles,
sir. We left twenty minutes ago.

JAY
I didn't ask you about Los Angeles.
I asked you about Hollywood.

DRIVER
Hollywood's in Los Angeles, sir.

JAY
Don't change the subject! Are we in
Hollywood yet or not?

DRIVER
Please sit down, sir.

Jay glares at the Driver and heads back to his seat.

JAY
Why don't you take your seat Ralph
Kramden--

Jay slumps into the seat beside Silent Bob.

JAY
I'm fucking bored, man. There ain't
shit to so on this bus.

Silent Bob mimes jerking off.

JAY
I already did that. Twice.

Silent Bob shrugs, looking out the window, Jay looks across
the aisle and spots a CHILD IN A HELMET playing a handheld
video game. He leans over to him.

JAY
Yo, Gretzky--lemme get a turn.

CHILD
Leave me alone, little kid.

The Child gives him the finger. Jay goes wide-eyed, turning
to Silent Bob.

JAY
That fuck called me a little kid and
gave me the finger! Go kick his ass!

Silent Bob offers an incredulous look, as if to say, ""He's
ten years old.""

JAY
You're my muscle, ain'tcha?

Silent Bob kind of nods.

JAY
So go open a can of whup-ass on that
little fuck, and get me his game!

Silent Bob sighs and stands. He climbs over Jay into the
aisle and stands in front of the child. He looks at him and
registers doubt. He looks back to Jay, who waves him on.

Silent Bob steels himself, looks back to the kid and reaches
for his game. The Child emits a high-pitched scream and starts
punching himself in the head. Silent Bob dives back into his
seat, trying to look nonchalant. The Child stops crying. Jay
looks at Silent Bob.

JAY
You're one tough motherfucker, you
know that?

EXT. HIGHWAY--DAY

The bus pulls over by the side of the road.

INT. BUS--DAY

The Bus Driver heads down the aisle toward the back of the
bus, followed by pissed-off PASSENGERS.

PASSENGER
They been in there going on half an
hour now! Two of them! Doing God
knows what!

The Bus Driver bangs on the bathroom door and shouts.

DRIVER
This bus isn't moving another inch
unless you clear out of there right
now!

No answer. The Bus Driver bangs on the door harder.

DRIVER
DO YOU HEAR ME?! OPEN THIS DOOR!
NOW!!

The door handle turns, the door swings wide, and massive
amounts of smoke suddenly billow through the back of the
bus. The smoke clears to reveal Jay and Silent Bob squeezed
into the bathroom, holding a massive joint.

JAY
Um--I think something's burning back
here.

EXT. ROADSIDE--LATER

As the bus pulls away, Jay and Silent Bob are revealed, left
behind.

JAY
The whole fucking world's against
us, dude. I swear to God.

Silent Bob nods. Jay sticks out his thumb and starts hitching.
